GEO.id	GEO.id2	GEO.display-label	HD01_VD01	HD02_VD01
1500000US370810165051	3.7081E+11	"Block Group 1, Census Tract 165.05, Guilford County, North Carolina"	2451	557
1500000US370810165052	3.7081E+11	"Block Group 2, Census Tract 165.05, Guilford County, North Carolina"	3415	775
1500000US370810165061	3.7081E+11	"Block Group 1, Census Tract 165.06, Guilford County, North Carolina"	928	228
1500000US370810165062	3.7081E+11	"Block Group 2, Census Tract 165.06, Guilford County, North Carolina"	2446	358
1500000US370810165063	3.7081E+11	"Block Group 3, Census Tract 165.06, Guilford County, North Carolina"	1325	278
1500000US370810166001	3.7081E+11	"Block Group 1, Census Tract 166, Guilford County, North Carolina"	2512	265
1500000US370810167011	3.7081E+11	"Block Group 1, Census Tract 167.01, Guilford County, North Carolina"	2866	493
1500000US370810167012	3.7081E+11	"Block Group 2, Census Tract 167.01, Guilford County, North Carolina"	1515	769
1500000US370810167013	3.7081E+11	"Block Group 3, Census Tract 167.01, Guilford County, North Carolina"	1456	537
1500000US370810167021	3.7081E+11	"Block Group 1, Census Tract 167.02, Guilford County, North Carolina"	1986	284
1500000US370810167022	3.7081E+11	"Block Group 2, Census Tract 167.02, Guilford County, North Carolina"	1375	195
1500000US370810168001	3.7081E+11	"Block Group 1, Census Tract 168, Guilford County, North Carolina"	968	243
1500000US370810168002	3.7081E+11	"Block Group 2, Census Tract 168, Guilford County, North Carolina"	2983	530
1500000US370810168003	3.7081E+11	"Block Group 3, Census Tract 168, Guilford County, North Carolina"	1046	363
1500000US370810168004	3.7081E+11	"Block Group 4, Census Tract 168, Guilford County, North Carolina"	2259	383
1500000US370810169001	3.7081E+11	"Block Group 1, Census Tract 169, Guilford County, North Carolina"	2084	312
1500000US370810169002	3.7081E+11	"Block Group 2, Census Tract 169, Guilford County, North Carolina"	2043	297
1500000US370810170001	3.7081E+11	"Block Group 1, Census Tract 170, Guilford County, North Carolina"	1754	282
1500000US370810170002	3.7081E+11	"Block Group 2, Census Tract 170, Guilford County, North Carolina"	2734	391
1500000US370810171001	3.7081E+11	"Block Group 1, Census Tract 171, Guilford County, North Carolina"	2220	395
1500000US370810171002	3.7081E+11	"Block Group 2, Census Tract 171, Guilford County, North Carolina"	2933	391
1500000US370810171003	3.7081E+11	"Block Group 3, Census Tract 171, Guilford County, North Carolina"	1673	357
1500000US370810172001	3.7081E+11	"Block Group 1, Census Tract 172, Guilford County, North Carolina"	3271	495
1500000US370810172002	3.7081E+11	"Block Group 2, Census Tract 172, Guilford County, North Carolina"	1714	443
1500000US370810172003	3.7081E+11	"Block Group 3, Census Tract 172, Guilford County, North Carolina"	2355	453
1500000US370819801001	3.7082E+11	"Block Group 1, Census Tract 9801, Guilford County, North Carolina"	0	12
